"","nome","classe","bolsa","ativo","estado","codigo","cnpj","setor_bovespa","seg_bovespa","seg_listagem","setor_econo","date","total_assets","gross_margin","roe","roa","mktcap","pe","cap_str","fin_turn","oper_turn","grossdebt_assets","ebitda_finexp","netdebt_pl","ebit_gdebt","liq_ratio","curr_ratio","quick_ratio","return","capex","neg","sharpe","var","beta","vol"
"1688","Inepar","PN","Bovespa","Ação","ativo","INEP4","76627504000106","Bens industriais","Máq. e equip. industriais","Tradicional","Outros",2019-12-31,1473029000,57.920478032,NA,-21.173106572,40234550,-0.10388865579,207.76963658,-300.01916108,1472.4595628,41.961767216,-0.63632765007,-38.773135754,-39.118343205,0.16743140924,0.13362233645,0.12270024247,80.701754386,313000,0.00134923058,1.8016272599,10.05329328,10.05329328,10.05329328
"1689","Inepar","PN","Bovespa","Ação","ativo","INEP4","76627504000106","Bens industriais","Máq. e equip. industriais","Tradicional","Outros",2020-12-31,1408179000,15.217225899,NA,-32.034208719,62331070,-0.13015170985,243.16347567,211.75054355,3947.8934135,46.730564793,NA,-32.612879576,-48.558012309,0.1367598696,0.11543004809,0.11203129805,52.815533981,313000,0.0027867397726,1.2726093755,9.6524684018,9.6524684018,9.6524684018
"1690","Inepar","PN","Bovespa","Ação","ativo","INEP4","76627504000106","Bens industriais","Máq. e equip. industriais","Tradicional","Outros",2021-12-31,1629781000,31.167816691,NA,-33.304229219,89201770,-0.17420656254,257.94269291,17681.014771,23902.471173,53.839933095,-1.2756944854,-34.076461082,-36.723067262,0.18201070863,0.2199520165,0.2176153451,33.545108005,313000,0.00080189632357,0.94286919344,7.6186266954,7.6186266954,7.6186266954
"1691","Inepar","PN","Bovespa","Ação","ativo","INEP4","76627504000106","Bens industriais","Máq. e equip. industriais","Tradicional","Outros",2022-12-31,1506981000,35.201968423,NA,86.394851694,252093920,0.19249185117,183.6554011,-1353.9638494,271.05988327,56.179739492,8.2960664453,-66.332294469,167.34666638,0.23313444031,0.12194761722,0.11326476575,185.44243578,313000,0.011993970634,3.5828886168,12.716662614,12.716662614,12.716662614
"1692","Inepar","PN","Bovespa","Ação","ativo","INEP4","76627504000106","Bens industriais","Máq. e equip. industriais","Tradicional","Outros",2023-12-31,1320033000,-70.220108189,NA,-27.769457279,208235570,-0.50020344982,222.77367308,-909.95048312,364.65583982,66.40765799,-0.25180310072,-53.971084495,-9.3429979135,0.16095462079,0.089795087674,0.083826271525,-33.333333333,313000,0.0077855812443,-0.049274163603,10.501897577,10.501897577,10.501897577
"1693","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2018-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64884000,NA,NA,NA,NA,NA
"1694","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2019-12-31,127773000,34.028150534,-8.5957873621,-2.0121621939,NA,NA,76.591298631,-187.27180063,199.03023797,0.49149663857,0.60428041057,-28.124373119,180.0955414,1.0858547153,1.1798265581,1.1798265581,NA,64884000,NA,NA,NA,NA,NA
"1695","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2020-12-31,240746000,46.184425459,-15.224734337,-2.5649439658,NA,NA,83.152783432,-326.31187189,233.08643046,19.881950271,1.0414238135,80.270716734,4.4249451583,0.83306108788,0.95840253064,0.95840253064,NA,64884000,NA,NA,NA,NA,NA
"1696","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2021-12-31,420902000,49.759041762,-11.068572977,-1.5523803641,NA,NA,85.974882514,-337.20221921,152.28662374,24.624734499,1.6288901463,61.654695758,5.6133377072,0.7132312709,0.96708080243,0.96708080243,NA,64884000,NA,NA,NA,NA,NA
"1697","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2022-12-31,2761538000,48.515477092,-3.0378313735,-1.4147188994,4869489450,-106.7305053,53.429972718,-416.67104213,326.13498675,13.206119198,0.42686732434,12.025202772,-7.7665536946,0.72212737608,0.99566679186,0.99566679186,NA,64884000,0.051121555339,NA,NA,NA,NA
"1698","Infracomm","ON","Bovespa","Ação","ativo","IFCM3","38456921000136","Tecnologia da informação","Programas e serviços","Novo Mercado","Comércio",2023-12-31,3209582000,42.508086494,-18.355915153,-8.2546263034,1356115313.1,-4.2206364425,55.030156575,-161.82597324,174.26516968,19.68658224,0.25855784938,23.468972054,-13.354287441,0.71849660125,0.99189393631,0.99189393631,-77.38401496,64884000,0.046833463291,-0.83520444429,8.8309807643,8.8309807643,8.8309807643
"1699","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2018-12-31,1188836000,35.03253159,35.309848764,15.459827932,NA,NA,56.216669078,50.759948153,185.82236044,15.442752406,3.942692713,-26.348095721,99.147007718,1.4787199023,1.8647098275,1.2515020557,NA,97227000,NA,NA,NA,NA,NA
"1700","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2019-12-31,1290210000,36.550751566,25.974092403,12.594538873,NA,NA,51.511149348,62.154821255,202.64090615,15.588857627,2.5945243194,-29.518963952,93.472845786,1.6161898399,2.0252850739,1.3380292945,NA,97227000,NA,NA,NA,NA,NA
"1701","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2020-12-31,1601525000,34.932942903,26.128253909,11.825791042,NA,NA,54.73945146,66.805443742,218.76753677,16.65343969,4.0770902505,-18.770547099,68.962427215,1.4619513019,1.9640355379,1.2667874783,NA,97227000,NA,NA,NA,NA,NA
"1702","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2021-12-31,2442150000,32.835545377,33.59413253,13.428986753,NA,NA,60.025796941,67.757797094,239.19464373,20.536289745,2.4026842096,-25.87679133,77.039521302,1.4284162847,1.8894551454,1.3388753721,NA,97227000,NA,NA,NA,NA,NA
"1703","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2022-12-31,3555796000,29.453363791,18.941254385,10.222999294,9163282746.7,24.824069055,46.027865491,144.28386873,288.16528456,12.767520971,1.7131677224,-25.599083756,79.871890605,1.8318719194,2.330635685,1.3090113863,NA,97227000,0.17104501527,2.1511953441,5.0291357739,5.0291357739,5.0291357739
"1704","Intelbras","ON","Bovespa","Ação","ativo","INTB3","82901000000127","Tecnologia da informação","Computadores e equipamentos","Novo Mercado","Eletroeletrônicos",2023-12-31,4987382000,28.387338064,21.316187204,9.6092098019,9975758299.5,20.771492018,54.92059762,108.08162523,227.17403214,22.005011848,1.5389026027,-20.629663005,42.221865848,1.4402551933,2.1883893915,1.4249886487,10.982519418,97227000,0.17096236341,0.14730604138,3.6772606957,3.6772606957,3.6772606957
"1705","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2018-12-31,85047820,41.342846627,172.18865503,41.960903877,NA,NA,75.6308545,95.20311483,121.68130156,45.663618421,NA,42.71236004,100.33785996,1.0387802114,6.3320604437,4.445469013,NA,40470000,NA,NA,NA,NA,NA
"1706","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2019-12-31,364198000,35.733468039,193.06179087,12.988539201,NA,NA,93.27234087,155.22717168,246.96322987,27.76292017,4.3134231456,65.072239001,51.918664451,1.0099589044,1.7901524262,1.1252260972,NA,40470000,NA,NA,NA,NA,NA
"1707","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2020-12-31,675412000,34.01179962,89.927196184,6.8946065513,NA,NA,92.333124078,412.92456296,454.13808295,28.549537171,3.9742248786,214.38696097,26.280551997,1.0386110973,2.1764766732,0.86798515568,NA,40470000,NA,NA,NA,NA,NA
"1708","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2021-12-31,820057000,14.021771161,-83.515864572,-4.8819777162,NA,NA,94.154430729,510.02303882,563.05780165,31.053816991,-1.8676353185,292.94490686,-10.003573406,0.94291949438,1.2521876551,0.48060558171,NA,40470000,NA,NA,NA,NA,NA
"1709","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2022-12-31,801480000,23.918489289,38.121546961,3.6846833358,NA,NA,90.334381394,256.70582148,299.46779739,26.109073215,2.5979627897,209.77435845,22.945727543,0.91285779794,1.3553056131,0.43784244491,NA,40470000,NA,NA,NA,NA,NA
"1710","Inter SA","ON","Bovespa","Ação","ativo","INNT3","09611768000176","Consumo cíclico","Incorporações","Bovespa Mais","Construção",2023-12-31,1080787000,22.854085196,44.020753394,5.63654078,NA,NA,87.195719416,203.21674381,292.07409894,22.204930296,3.8112179977,141.38755808,30.355267763,0.9480836163,0.87821727988,0.36334679323,NA,40470000,NA,NA,NA,NA,NA
"1711","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2018-12-31,25489174000,35.481954132,-38.562539809,-3.3680848191,NA,NA,91.265915482,0.64426610415,36.454038435,37.23144579,1.1713247777,383.32596667,8.9942895607,0.10425893077,0.37452263699,0.35837346931,NA,58148000,NA,NA,NA,NA,NA
"1712","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2019-12-31,25518144000,37.384467501,-24.233957635,-1.7015422438,NA,NA,92.978686068,7.3503610906,40.83775835,36.429553811,1.1187756888,451.56886526,9.9560936328,0.12801232043,0.40707934743,0.39176380229,NA,58148000,NA,NA,NA,NA,NA
"1713","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2020-12-31,23821042000,35.4092869,739.05108577,-8.6937086967,NA,NA,101.17633393,23.212040479,48.142121522,31.266411436,0.73030981604,-2378.016523,6.6635875341,0.24262755258,0.88044406941,0.86551590873,NA,58148000,NA,NA,NA,NA,NA
"1714","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2021-12-31,21256354000,4.4654310087,NA,-6.6549512678,NA,NA,107.9622733,27.340638193,40.221746956,26.396935241,0.63515087026,-276.60055693,6.7304624858,0.33485200104,0.85600782679,0.85456311924,NA,58148000,NA,NA,NA,NA,NA
"1715","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2022-12-31,17820331000,21.252215104,NA,-6.3697582273,NA,NA,115.83911095,36.825072707,51.947182314,21.948722501,0.95174672514,-89.994125946,43.56054902,0.24068037297,0.75873474005,0.75610380985,NA,58148000,NA,NA,NA,NA,NA
"1716","Invepar","ON","Bovespa","Ação","ativo","IVPR3B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2023-12-31,17550457000,30.55896756,NA,-1.344135939,NA,NA,117.42375141,30.424636779,47.034957761,20.950668122,1.2229070796,-67.643400084,32.922475168,0.25103102351,0.75695575974,0.75428466207,NA,58148000,NA,NA,NA,NA,NA
"1717","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2018-12-31,25489174000,35.481954132,-38.562539809,-3.3680848191,NA,NA,91.265915482,0.64426610415,36.454038435,37.23144579,1.1713247777,383.32596667,8.9942895607,0.10425893077,0.37452263699,0.35837346931,NA,58148000,NA,NA,NA,NA,NA
"1718","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2019-12-31,25518144000,37.384467501,-24.233957635,-1.7015422438,NA,NA,92.978686068,7.3503610906,40.83775835,36.429553811,1.1187756888,451.56886526,9.9560936328,0.12801232043,0.40707934743,0.39176380229,NA,58148000,NA,NA,NA,NA,NA
"1719","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2020-12-31,23821042000,35.4092869,739.05108577,-8.6937086967,NA,NA,101.17633393,23.212040479,48.142121522,31.266411436,0.73030981604,-2378.016523,6.6635875341,0.24262755258,0.88044406941,0.86551590873,NA,58148000,NA,NA,NA,NA,NA
"1720","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2021-12-31,21256354000,4.4654310087,NA,-6.6549512678,NA,NA,107.9622733,27.340638193,40.221746956,26.396935241,0.63515087026,-276.60055693,6.7304624858,0.33485200104,0.85600782679,0.85456311924,NA,58148000,NA,NA,NA,NA,NA
"1721","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2022-12-31,17820331000,21.252215104,NA,-6.3697582273,NA,NA,115.83911095,36.825072707,51.947182314,21.948722501,0.95174672514,-89.994125946,43.56054902,0.24068037297,0.75873474005,0.75610380985,NA,58148000,NA,NA,NA,NA,NA
"1722","Invepar","PN","Bovespa","Ação","ativo","IVPR4B","03758318000124","Bens industriais","Serviços de apoio e armazenagem","Balcão Organizado","Transporte Serviç",2023-12-31,17550457000,30.55896756,NA,-1.344135939,NA,NA,117.42375141,30.424636779,47.034957761,20.950668122,1.2229070796,-67.643400084,32.922475168,0.25103102351,0.75695575974,0.75428466207,NA,58148000,NA,NA,NA,NA,NA
"1723","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2018-12-31,213902000,NA,5.7695243912,5.6530560724,NA,NA,2.0186814522,NA,NA,NA,NA,NA,NA,NA,125.85701021,NA,NA,NA,NA,NA,NA,NA,NA
"1724","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2019-12-31,220328000,NA,4.791251943,4.784684652,NA,NA,0.13706837079,NA,NA,NA,NA,NA,NA,NA,15.54054054,NA,NA,NA,NA,NA,NA,NA,NA
"1725","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2020-12-31,228305000,NA,3.4099342605,3.4011519678,NA,NA,0.25755020685,NA,NA,NA,NA,NA,NA,NA,10.336633663,NA,NA,NA,NA,NA,NA,NA,NA
"1726","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2021-12-31,231619000,NA,1.4717464494,1.4683596769,NA,NA,0.23011929073,NA,NA,NA,NA,NA,NA,NA,595.64233577,NA,NA,NA,NA,NA,NA,NA,NA
"1727","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","Invest Bemge","ON","Bovespa","Ação","ativo","FIGE3","01548981000179","Outros","Outros","Tradicional","Outros",2023-12-31,150924000,100,6.9923940015,6.8710079245,NA,NA,1.7359730725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000007467340634,NA,NA,NA,NA
"1729","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2018-12-31,213902000,NA,5.7695243912,5.6530560724,NA,NA,2.0186814522,NA,NA,NA,NA,NA,NA,NA,125.85701021,NA,NA,NA,NA,NA,NA,NA,NA
"1730","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2019-12-31,220328000,NA,4.791251943,4.784684652,NA,NA,0.13706837079,NA,NA,NA,NA,NA,NA,NA,15.54054054,NA,NA,NA,NA,NA,NA,NA,NA
"1731","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2020-12-31,228305000,NA,3.4099342605,3.4011519678,NA,NA,0.25755020685,NA,NA,NA,NA,NA,NA,NA,10.336633663,NA,NA,NA,NA,NA,NA,NA,NA
"1732","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2021-12-31,231619000,NA,1.4717464494,1.4683596769,NA,NA,0.23011929073,NA,NA,NA,NA,NA,NA,NA,595.64233577,NA,NA,NA,NA,NA,NA,NA,NA
"1733","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","Invest Bemge","PN","Bovespa","Ação","ativo","FIGE4","01548981000179","Outros","Outros","Tradicional","Outros",2023-12-31,150924000,100,6.9923940015,6.8710079245,NA,NA,1.7359730725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","Iochp-Maxion","ON","Bovespa","Ação","ativo","MYPK3","61156113000175","Consumo cíclico","Automóveis e motocicletas","Novo Mercado","Veiculos e peças",2018-12-31,7922248000,15.424509277,3.049186373,1.0124525261,3211835000,465.00820292,66.795977606,58.880728449,118.92650797,35.889762603,1.9846334699,87.433591649,17.464220849,0.64844305553,0.99604979525,0.60679731866,101.65716395,175954000,0.23602639297,2.6766578046,3.8519298262,3.8519298262,3.8519298262
"1736","Iochp-Maxion","ON","Bovespa","Ação","ativo","MYPK3","61156113000175","Consumo cíclico","Automóveis e motocicletas","Novo Mercado","Veiculos e peças",2019-12-31,9019190000,13.708766751,9.571343309,3.39434029,3556047310,17.46205338,64.536427329,52.627182469,109.7594753,31.196870229,4.4856210509,72.746048416,24.93129166,0.6712262847,1.0803147559,0.63638559839,8.2360167522,175954000,0.24168393863,0.23096050852,3.4463596228,3.4463596228,3.4463596228
"1737","Iochp-Maxion","ON","Bovespa","Ação","ativo","MYPK3","61156113000175","Consumo cíclico","Automóveis e motocicletas","Novo Mercado","Veiculos e peças",2020-12-31,9375411000,11.832780156,12.050840497,4.4948962771,3562293700,10.475763506,62.700557874,45.226882043,91.161366201,32.655453718,4.6581012378,69.072421429,22.088409819,0.66274782319,1.2995810526,0.7853912614,-0.99198871476,175954000,0.17234468241,-0.12878733383,2.6858117999,2.6858117999,2.6858117999
"1738","Iochp-Maxion","ON","Bovespa","Ação","ativo","MYPK3","61156113000175","Consumo cíclico","Automóveis e motocicletas","Novo Mercado","Veiculos e peças",2021-12-31,12411803000,6.4529263399,-11.042345285,-3.3831829268,2361735000,-4.8022646544,69.361735761,70.290363954,134.58291373,41.254191675,1.3971736649,92.43152541,-3.6075579414,0.67272943958,1.185981416,0.78425443503,-30.728303353,175954000,0.17620405977,-0.17529194161,7.4762268283,7.4762268283,7.4762268283
